date,pump_index,std_rush_order,avg_rush_order,std_trades,std_volume,avg_volume,std_price,avg_price,avg_price_max,hour_sin,hour_cos,minute_sin,minute_cos,symbol,gt
2018-10-01 19:00:00,202,2.534,0.233,5.509,9.915,0.926,0.052,0.016,0.034,-0.888,0.46,0.0,1.0,CLOAK,1
2020-04-07 18:00:00,203,3.832,0.524,10.017,12.786,0.409,0.106,0.014,0.025,-0.979,0.203,0.0,1.0,ARN,1
2019-02-10 17:59:35,204,4.908,0.721,9.682,36.694,4.333,0.128,0.012,0.022,-0.998,-0.068,-0.0,1.0,GXS,1
2018-12-10 16:59:35,205,0.472,0.154,2.612,4.659,0.584,0.025,0.005,0.009,-0.942,-0.335,-0.0,1.0,EVX,1
2018-10-20 16:00:00,206,1.387,0.245,0.255,5.468,0.57,0.007,0.004,0.008,-0.942,-0.335,0.0,1.0,CND,1
2018-08-03 15:00:00,207,0.282,0.064,0.858,0.304,0.109,-0.001,0.005,0.009,-0.817,-0.577,0.0,1.0,SNGLS,1
2018-03-25 16:29:10,208,0.228,0.044,0.115,0.221,0.095,0.019,0.007,0.008,-0.942,-0.335,0.053,-0.999,MDA,1
2019-09-26 15:59:35,209,0.066,0.032,0.114,0.037,0.037,-0.001,0.002,0.004,-0.817,-0.577,-0.0,1.0,BLZ,1
2020-03-24 15:59:10,210,0.265,0.07,0.272,0.207,0.186,0.014,0.018,0.02,-0.817,-0.577,-0.0,1.0,OAX,1
2019-06-26 16:59:35,211,0.454,0.127,0.334,0.204,0.048,0.001,0.002,0.013,-0.942,-0.335,-0.0,1.0,DNT,1
2019-04-24 17:00:00,212,1.264,0.15,1.524,3.434,0.362,0.0,0.009,0.015,-0.998,-0.068,0.0,1.0,RDN,1
2018-04-29 19:00:00,213,0.959,0.113,1.53,11.461,1.078,0.028,0.024,0.056,-0.888,0.46,0.0,1.0,OAX,1
2019-09-17 15:59:35,214,0.24,0.06,0.377,1.11,0.131,0.006,0.006,0.01,-0.817,-0.577,-0.0,1.0,BLZ,1
2020-09-06 16:00:00,215,1.328,0.261,1.815,1.856,0.279,0.017,0.02,0.028,-0.942,-0.335,0.0,1.0,QLC,1
2019-06-29 16:00:00,216,0.79,0.157,0.672,3.125,0.357,0.006,0.012,0.017,-0.942,-0.335,0.0,1.0,DNT,1
2021-01-09 13:00:00,217,0.112,0.047,0.157,0.677,0.219,0.013,0.01,0.021,-0.398,-0.917,0.0,1.0,BCPT,1
2018-04-10 19:00:00,218,10.846,0.984,25.276,71.043,6.658,1.756,0.094,0.163,-0.888,0.46,0.0,1.0,SNGLS,1
2018-08-08 16:00:00,219,0.43,0.07,0.724,0.528,0.083,0.003,0.007,0.011,-0.942,-0.335,0.0,1.0,ICN,1
2021-01-10 17:00:00,220,0.287,0.08,2.189,2.334,0.264,0.005,0.007,0.008,-0.998,-0.068,0.0,1.0,RCN,1
2020-03-24 15:58:45,221,0.597,0.09,0.668,1.233,0.162,0.002,0.008,0.012,-0.817,-0.577,-0.106,0.994,BRD,1
2019-07-26 17:59:35,222,0.178,0.05,0.395,0.376,0.107,0.006,0.004,0.007,-0.998,-0.068,-0.0,1.0,ADX,1
2020-05-26 16:00:00,223,0.988,0.101,2.186,4.612,0.476,0.009,0.014,0.023,-0.942,-0.335,0.0,1.0,ONG,1
2019-06-25 15:59:35,225,0.197,0.064,0.072,0.019,0.011,0.0,0.003,0.004,-0.817,-0.577,-0.0,1.0,INS,1
2019-12-16 15:59:35,226,0.125,0.024,0.859,1.119,0.132,0.014,0.004,0.007,-0.817,-0.577,-0.0,1.0,EDO,1
2018-10-04 18:58:45,227,0.405,0.115,0.312,0.096,0.02,0.007,0.003,0.004,-0.979,0.203,-0.106,0.994,BRD,1
2020-09-10 18:00:00,228,0.824,0.133,2.387,3.286,0.473,0.018,0.015,0.027,-0.979,0.203,0.0,1.0,QSP,1
2020-11-06 20:00:00,229,1.212,0.195,4.246,2.514,0.497,0.011,0.013,0.023,-0.731,0.683,0.0,1.0,NXS,1
2019-07-29 15:00:00,230,0.445,0.086,0.911,0.484,0.207,-0.002,0.002,0.003,-0.817,-0.577,0.0,1.0,RDN,1
2019-07-09 17:00:00,231,0.192,0.09,0.403,0.149,0.073,-0.001,0.01,0.017,-0.998,-0.068,0.0,1.0,CND,1
2018-10-09 17:00:00,232,0.335,0.07,0.268,0.324,0.094,0.006,0.004,0.004,-0.998,-0.068,0.0,1.0,QLC,1
2019-04-04 13:29:10,233,1.263,0.166,1.143,1.169,0.245,0.008,0.01,0.013,-0.398,-0.917,0.053,-0.999,SNM,1
2018-12-27 17:00:00,234,0.76,0.093,0.328,0.711,0.16,0.015,0.007,0.009,-0.998,-0.068,0.0,1.0,HC,1
2020-05-05 15:59:35,236,0.237,0.073,0.231,0.13,0.054,-0.0,0.004,0.008,-0.817,-0.577,-0.0,1.0,CVC,1
2019-08-02 18:00:00,237,0.255,0.065,0.085,0.038,0.029,-0.0,0.007,0.008,-0.979,0.203,0.0,1.0,WABI,1
2019-04-29 15:00:00,238,0.203,0.071,0.266,0.046,0.039,-0.0,0.006,0.007,-0.817,-0.577,0.0,1.0,REQ,1
2018-12-23 16:59:35,239,0.357,0.056,0.319,0.514,0.098,0.009,0.005,0.007,-0.942,-0.335,-0.0,1.0,NEBL,1
2018-04-02 16:30:00,240,0.408,0.061,0.615,0.192,0.049,-0.0,0.002,0.005,-0.942,-0.335,-0.053,-0.999,EVX,1
2019-07-22 16:00:00,241,2.536,0.406,3.255,1.791,0.213,0.015,0.006,0.011,-0.942,-0.335,0.0,1.0,SNT,1
2018-01-07 18:00:00,242,4.928,0.383,9.751,12.529,1.195,0.243,0.037,0.077,-0.979,0.203,0.0,1.0,NAV,1
2019-06-11 18:00:00,243,1.12,0.112,4.783,18.492,1.628,0.19,0.017,0.034,-0.979,0.203,0.0,1.0,STORJ,1
2020-01-20 16:00:00,244,0.422,0.068,1.408,1.09,0.222,0.008,0.008,0.015,-0.942,-0.335,0.0,1.0,BRD,1
2019-11-11 16:57:05,245,0.512,0.06,1.185,1.908,0.22,0.011,0.003,0.007,-0.942,-0.335,-0.211,0.977,BCD,1
2018-09-20 20:11:15,248,1.718,0.212,1.41,1.655,0.406,0.008,0.004,0.007,-0.731,0.683,0.921,0.389,KMD,1
2019-08-04 17:59:35,249,0.16,0.068,0.078,0.31,0.11,-0.002,0.004,0.01,-0.998,-0.068,-0.0,1.0,SNM,1
2020-06-24 15:59:10,250,0.165,0.038,0.091,0.001,0.007,0.002,0.007,0.008,-0.817,-0.577,-0.0,1.0,EVX,1
2020-04-24 15:58:45,252,0.244,0.056,0.506,1.793,0.33,0.017,0.004,0.008,-0.817,-0.577,-0.106,0.994,BNT,1
2020-05-14 15:59:35,253,0.004,0.01,0.034,0.003,0.012,-0.0,0.004,0.006,-0.817,-0.577,-0.0,1.0,YOYOW,1
2021-01-08 21:00:00,254,0.56,0.143,3.414,0.227,0.16,0.005,0.042,0.049,-0.52,0.854,0.0,1.0,SNM,1
2019-03-02 13:59:35,255,0.31,0.071,0.342,0.637,0.112,0.008,0.008,0.011,-0.398,-0.917,-0.0,1.0,AST,1
2020-10-14 18:00:00,256,1.178,0.118,2.891,2.329,0.285,0.015,0.012,0.02,-0.979,0.203,0.0,1.0,GVT,1
2019-08-08 16:00:00,257,0.155,0.066,0.046,0.116,0.078,0.002,0.014,0.023,-0.942,-0.335,0.0,1.0,YOYOW,1
2020-12-06 18:00:25,258,0.103,0.032,0.286,0.2,0.074,0.01,0.006,0.006,-0.979,0.203,0.0,1.0,BRD,1
2021-01-09 21:00:00,259,15.044,0.88,30.708,61.544,6.044,0.477,0.186,0.223,-0.52,0.854,0.0,1.0,EVX,1
2019-07-28 17:00:00,260,2.018,0.242,1.636,2.785,0.357,0.031,0.013,0.018,-0.998,-0.068,0.0,1.0,BLZ,1
2019-09-09 20:00:00,261,2.716,0.185,4.032,2.978,0.359,0.021,0.021,0.042,-0.731,0.683,0.0,1.0,BNT,1
2018-01-15 17:00:00,262,15.51,0.941,21.315,26.513,2.404,0.227,0.057,0.092,-0.998,-0.068,0.0,1.0,ICN,1
2020-01-16 19:00:00,263,0.403,0.07,0.979,5.017,0.531,0.01,0.01,0.018,-0.888,0.46,0.0,1.0,NAV,1
2020-07-24 17:00:00,265,2.409,0.227,3.259,4.227,0.457,0.026,0.007,0.013,-0.998,-0.068,0.0,1.0,ELF,1
2019-02-16 18:00:00,266,0.532,0.079,0.705,2.837,0.447,0.016,0.01,0.015,-0.979,0.203,0.0,1.0,EDO,1
2019-06-28 17:00:00,267,0.229,0.074,0.318,0.17,0.044,-0.004,0.005,0.008,-0.998,-0.068,0.0,1.0,SNGLS,1
2020-12-03 18:00:00,268,0.178,0.037,0.456,0.732,0.165,0.005,0.008,0.012,-0.979,0.203,0.0,1.0,NXS,1
2019-11-05 16:00:25,269,0.067,0.023,0.021,0.005,0.011,0.003,0.003,0.003,-0.942,-0.335,0.0,1.0,NEBL,1
2018-09-29 19:00:00,270,2.852,0.41,5.842,14.93,1.481,0.276,0.052,0.095,-0.888,0.46,0.0,1.0,DATA,1
2018-05-18 14:59:10,271,0.288,0.054,0.217,0.509,0.164,0.004,0.002,0.004,-0.631,-0.776,-0.0,1.0,MOD,1
2018-01-23 18:00:00,272,3.175,0.257,8.73,9.722,0.909,0.058,0.028,0.057,-0.979,0.203,0.0,1.0,XZC,1
2020-03-21 16:40:00,273,0.265,0.078,0.193,0.187,0.123,0.062,0.02,0.023,-0.942,-0.335,-0.899,-0.437,EVX,1
2020-12-20 18:01:40,274,0.075,0.058,0.062,-0.0,-0.002,0.007,0.006,0.006,-0.979,0.203,0.106,0.994,VIB,1
2020-03-28 12:00:25,275,0.126,0.045,0.071,0.083,0.057,0.008,0.015,0.022,-0.136,-0.991,0.0,1.0,DLT,1
2020-12-27 18:00:25,276,1.855,0.165,2.16,1.661,0.309,-0.001,0.017,0.034,-0.979,0.203,0.0,1.0,NXS,1
2020-05-09 16:00:00,277,0.259,0.06,0.286,1.958,0.255,-0.001,0.008,0.013,-0.942,-0.335,0.0,1.0,AST,1
2019-04-23 15:00:25,278,0.413,0.089,0.448,0.255,0.068,-0.002,0.004,0.006,-0.817,-0.577,0.0,1.0,SNM,1
2019-01-06 21:00:00,279,4.679,0.352,2.465,2.763,0.9,0.047,0.02,0.032,-0.52,0.854,0.0,1.0,BNT,1
2018-04-15 14:57:05,280,0.664,0.099,1.167,3.845,0.452,0.008,0.003,0.004,-0.631,-0.776,-0.211,0.977,OAX,1
2019-01-08 16:00:00,281,1.988,0.397,7.135,3.922,0.252,0.034,0.005,0.008,-0.942,-0.335,0.0,1.0,EVX,1
2018-08-23 16:00:00,282,0.626,0.096,0.588,2.632,0.384,0.013,0.007,0.01,-0.942,-0.335,0.0,1.0,DLT,1
2018-01-09 20:00:00,283,4.061,0.531,5.063,4.458,0.615,0.717,0.062,0.201,-0.731,0.683,0.0,1.0,DGD,1
2021-01-07 15:59:10,284,5.487,0.544,5.788,7.441,0.651,0.117,0.042,0.066,-0.817,-0.577,-0.0,1.0,CTXC,1
2020-03-15 19:57:05,285,0.052,0.023,0.124,0.33,0.113,0.012,0.009,0.01,-0.888,0.46,-0.211,0.977,NEBL,1
2018-08-17 16:00:00,286,0.682,0.087,1.803,3.816,0.456,0.006,0.007,0.014,-0.942,-0.335,0.0,1.0,OAX,1
2019-06-24 18:30:00,287,3.319,0.264,4.113,13.132,1.487,0.027,0.022,0.033,-0.979,0.203,-0.053,-0.999,BLZ,1
2020-12-04 23:01:15,288,0.751,0.094,0.136,0.461,0.232,0.05,0.04,0.051,-0.0,1.0,0.106,0.994,PNT,1
2018-01-03 18:00:00,289,0.328,0.066,1.686,2.397,0.509,0.001,0.01,0.019,-0.979,0.203,0.0,1.0,PPT,1
2018-01-04 16:00:00,290,3.987,0.317,7.378,10.219,0.881,0.054,0.021,0.046,-0.942,-0.335,0.0,1.0,KMD,1
2020-09-16 16:00:00,291,0.104,0.067,0.187,0.015,0.018,0.0,0.005,0.012,-0.942,-0.335,0.0,1.0,CDT,1
2020-06-03 16:00:00,292,3.082,0.355,5.295,12.715,1.395,0.748,0.086,0.209,-0.942,-0.335,0.0,1.0,CTXC,1
2018-08-17 15:00:25,293,1.425,0.176,1.289,2.413,0.284,0.006,0.002,0.006,-0.817,-0.577,0.0,1.0,TNB,1
2020-11-14 18:00:00,294,0.229,0.061,0.476,0.594,0.117,0.006,0.006,0.009,-0.979,0.203,0.0,1.0,BCPT,1
2020-11-02 16:00:00,295,1.059,0.161,1.094,1.793,0.273,0.014,0.018,0.03,-0.942,-0.335,0.0,1.0,ARDR,1
2020-05-04 19:00:50,296,0.27,0.048,0.933,0.764,0.122,0.0,0.003,0.006,-0.888,0.46,0.0,1.0,MDA,1
2018-09-04 15:29:35,297,0.13,0.037,0.465,0.768,0.132,-0.001,0.005,0.008,-0.817,-0.577,0.053,-0.999,RDN,1
2019-08-16 15:59:35,301,0.126,0.044,0.01,0.038,0.032,-0.0,0.006,0.01,-0.817,-0.577,-0.0,1.0,VIA,1
2019-05-27 17:00:00,302,0.315,0.064,0.288,0.105,0.045,-0.001,0.004,0.006,-0.998,-0.068,0.0,1.0,BLZ,1
2019-07-13 16:57:05,303,0.716,0.128,0.549,1.742,0.219,0.022,0.013,0.019,-0.942,-0.335,-0.211,0.977,NAV,1
2020-12-15 18:00:50,304,0.571,0.065,0.859,1.255,0.241,0.008,0.008,0.011,-0.979,0.203,0.0,1.0,NEBL,1
2019-08-29 18:00:00,305,1.99,0.358,0.922,2.316,0.3,0.006,0.017,0.022,-0.979,0.203,0.0,1.0,QSP,1
2018-06-15 15:00:25,306,0.288,0.045,0.217,0.003,0.006,0.002,-0.002,-0.001,-0.817,-0.577,0.0,1.0,MDA,1
2021-01-03 17:00:00,307,0.486,0.076,1.286,1.981,0.227,0.011,0.003,0.005,-0.998,-0.068,0.0,1.0,MDA,1
2018-09-22 19:00:00,308,0.749,0.133,4.191,13.712,0.985,0.094,0.025,0.073,-0.888,0.46,0.0,1.0,NAV,1
2019-01-20 17:59:10,309,2.597,0.26,2.129,5.39,0.583,0.072,0.01,0.019,-0.998,-0.068,-0.0,1.0,GXS,1
2019-08-10 16:00:25,310,0.395,0.097,0.876,0.334,0.072,-0.0,0.007,0.01,-0.942,-0.335,0.0,1.0,RCN,1
2019-06-19 15:00:00,311,1.011,0.206,0.884,0.324,0.11,0.004,0.006,0.011,-0.817,-0.577,0.0,1.0,REN,1
2020-12-02 18:00:00,312,0.584,0.077,0.85,1.952,0.249,0.017,0.009,0.013,-0.979,0.203,0.0,1.0,NEBL,1
2019-05-13 15:00:00,313,0.214,0.091,0.521,0.163,0.044,-0.001,0.009,0.02,-0.817,-0.577,0.0,1.0,CDT,1
2019-09-04 15:59:35,314,0.113,0.044,0.097,0.087,0.053,-0.0,0.007,0.014,-0.817,-0.577,-0.0,1.0,QLC,1
2018-04-10 16:30:25,315,0.461,0.076,0.322,0.169,0.045,0.008,0.002,0.003,-0.942,-0.335,-0.053,-0.999,ARN,1
2019-07-17 17:00:00,316,0.383,0.076,0.453,0.083,0.06,0.022,0.009,0.013,-0.998,-0.068,0.0,1.0,SYS,1
2019-08-13 20:00:00,317,7.853,0.937,6.055,12.579,1.512,0.309,0.039,0.064,-0.731,0.683,0.0,1.0,CVC,1
2020-12-26 21:00:00,318,2.745,0.289,6.248,12.196,1.162,0.072,0.047,0.08,-0.52,0.854,0.0,1.0,DLT,1
2018-09-09 19:00:00,319,1.441,0.241,5.74,7.462,0.78,0.01,0.02,0.034,-0.888,0.46,0.0,1.0,VIBE,1
2021-01-02 21:00:00,320,4.605,0.331,9.505,69.491,5.353,0.924,0.311,0.916,-0.52,0.854,0.0,1.0,NEBL,1
2018-04-02 15:59:10,321,0.694,0.074,1.178,2.614,0.264,0.007,0.006,0.009,-0.817,-0.577,-0.0,1.0,ICN,1
2020-03-23 16:00:00,322,0.128,0.053,0.311,0.163,0.096,0.002,0.012,0.018,-0.942,-0.335,0.0,1.0,TCT,1
2019-07-05 16:00:00,323,0.927,0.148,1.484,1.148,0.156,0.004,0.007,0.013,-0.942,-0.335,0.0,1.0,PIVX,1
2020-03-17 15:56:15,324,0.028,0.017,0.017,0.001,0.005,0.001,0.0,0.001,-0.817,-0.577,-0.314,0.949,BNT,1
2018-12-22 17:01:15,325,0.068,0.027,0.066,0.029,0.026,0.004,0.006,0.007,-0.998,-0.068,0.106,0.994,BRD,1
2018-03-24 18:30:00,326,2.955,0.331,2.855,5.527,0.77,0.039,0.022,0.042,-0.979,0.203,-0.053,-0.999,DNT,1
2018-10-08 14:00:00,328,6.918,1.294,7.352,6.146,0.287,0.086,0.006,0.009,-0.631,-0.776,0.0,1.0,BRD,1
2020-05-21 15:58:45,329,0.036,0.053,0.031,0.078,0.091,0.001,0.009,0.01,-0.817,-0.577,-0.106,0.994,GTO,1
2021-01-13 21:00:00,332,1.91,0.294,2.551,2.507,0.375,0.016,0.019,0.036,-0.52,0.854,0.0,1.0,APPC,1
2018-11-07 16:58:45,333,0.342,0.087,0.577,1.48,0.162,0.011,0.003,0.005,-0.942,-0.335,-0.106,0.994,WINGS,1
2020-07-10 17:00:00,334,1.79,0.28,2.642,4.3,0.601,0.012,0.011,0.019,-0.998,-0.068,0.0,1.0,CTXC,1
2019-12-19 17:00:25,335,0.085,0.023,0.075,0.034,0.027,0.0,0.007,0.009,-0.998,-0.068,0.0,1.0,NAV,1
2018-10-28 17:00:00,336,2.288,0.204,6.379,5.302,0.632,0.019,0.009,0.018,-0.998,-0.068,0.0,1.0,RDN,1
